MET1193	groot-db_CARD__gb|KC539823|+|1017-2586|ARO:3002829|vgaA	76	1570
MET1193	groot-db_RESFINDER__erm(C)_15_U82607	146	735
MET1282	groot-db_CARD__gb|AB566411|+|0-1545|ARO:3003046|qacA	209	1545
MET1282	groot-db_RESFINDER__erm(C)_16_AF019140	430	735
MET1282	groot-db_CARD__gb|NC_013342.1|-|26737-27499|ARO:3003905|ANT(4')-Ib	94	762
MET1282	groot-db_RESFINDER__erm(C)_13_M13761	540	735
MET1282	groot-db_RESFINDER__erm(C)_14_M12730	400	735
MET1282	groot-db_RESFINDER__erm(C)_3_M17990	432	735
MET1282	groot-db_CARD__gb|M12730|+|779-1514|ARO:3000250|ErmC	400	736
MET1273	groot-db_CARD__gb|NC_012469|-|1800927-1802391|ARO:3000616|mel	89	1465
MET1273	groot-db_ARGANNOT__(MLS)MsrD:AF274302:2462-3925:1464	89	1464
MET1271	groot-db_RESFINDER__mef(A)_10_AF376746	94	1218
MET1271	groot-db_ARGANNOT__(MLS)MsrD:AF274302:2462-3925:1464	115	1464
MET1271	groot-db_CARD__gb|NC_012469|-|1800927-1802391|ARO:3000616|mel	115	1465
MET1286	groot-db_RESFINDER__erm(C)_13_M13761	332	735
MET1286	groot-db_RESFINDER__erm(C)_14_M12730	317	735
MET1286	groot-db_RESFINDER__erm(C)_3_M17990	301	735
MET1286	groot-db_CARD__gb|M12730|+|779-1514|ARO:3000250|ErmC	317	736
MET1284	groot-db_ARGANNOT__(Bla)TEM-156:AM115459:209-1069:861	136	861
MET1284	groot-db_ARGANNOT__(Bla)TEM-154:FJ807656:1-861:861	134	861
MET1284	groot-db_ARGANNOT__(Bla)TEM-215:KP050492:1-861:861	110	861
MET1284	groot-db_RESFINDER__mef(A)_10_AF376746	124	1218
MET1284	groot-db_CARD__gb|AM941159|+|208-1069|ARO:3001022|TEM-156	136	862
MET1284	groot-db_ARGANNOT__(Bla)TEM-90:AF351241:90-950:861	139	861
MET1284	groot-db_RESFINDER__blaTEM-1A_4_HM749966	156	861
MET1284	groot-db_RESFINDER__blaTEM-29_1_DQ269440	103	861
MET1284	groot-db_CARD__gb|KF240808|+|0-861|ARO:3001386|TEM-209	112	862
MET1284	groot-db_ARGANNOT__(Bla)TEM-99:AF397066:1-861:861	110	861
MET1284	groot-db_ARGANNOT__(Bla)TEM-135:JQ060998:1-861:861	124	861
MET1284	groot-db_RESFINDER__blaTEM-1C_5_FJ560503	144	861
MET1284	groot-db_ARGANNOT__(Bla)TEM-148:AM087454:209-1069:861	92	861
MET1284	groot-db_CARD__gb|Y17584|+|0-858|ARO:3000899|TEM-29	103	858
MET1284	groot-db_ARGANNOT__(Bla)TEM-146:DQ105529:1-861:861	127	861
MET1284	groot-db_ARGANNOT__(Bla)TEM-98:AF397068:1-861:861	156	861
MET1284	groot-db_RESFINDER__blaTEM-1B_1_JF910132	114	861
MET1284	groot-db_CARD__gb|AM087454|+|208-1069|ARO:3001015|TEM-148	92	862
MET1284	groot-db_ARGANNOT__(Bla)TEM-209:KF240808:1-861:861	111	861
MET1284	groot-db_ARGANNOT__(Bla)TEM-54:AF104442:194-1054:861	143	861
MET1284	groot-db_ARGANNOT__(Bla)TEM-55:DQ286729:1-861:861	102	861
MET1284	groot-db_CARD__gb|AL513383|+|161910-162771|ARO:3000873|TEM-1	135	862
MET1284	groot-db_RESFINDER__blaTEM-135_1_GQ896333	103	861
MET1284	groot-db_ARGANNOT__(Bla)TEM-206:KC783461:1-861:861	112	861
MET1296	groot-db_CARD__gb|M12730|+|779-1514|ARO:3000250|ErmC	477	736
MET1296	groot-db_RESFINDER__erm(C)_14_M12730	477	735
MET1296	groot-db_RESFINDER__erm(C)_13_M13761	668	735
MET1296	groot-db_CARD__gb|NC_013342.1|-|26737-27499|ARO:3003905|ANT(4')-Ib	105	762
MET1296	groot-db_RESFINDER__erm(C)_3_M17990	527	735
MET1296	groot-db_RESFINDER__erm(C)_16_AF019140	522	735
MET1296	groot-db_CARD__gb|AB566411|+|0-1545|ARO:3003046|qacA	177	1545
MET1296	groot-db_CARD__gb|AY566250|+|391-1555|ARO:3000391|norA	33	1165
MET1294	groot-db_CARD__gb|NC_012469|-|1800927-1802391|ARO:3000616|mel	178	1465
MET1294	groot-db_RESFINDER__mef(A)_10_AF376746	197	1218
MET1294	groot-db_ARGANNOT__(MLS)MsrD:AF274302:2462-3925:1464	178	1464
MET1290	groot-db_ARGANNOT__(Bla)TEM-30:AJ437107:209-1069:861	149	861
MET1290	groot-db_ARGANNOT__(Bla)TEM-135:JQ060998:1-861:861	182	861
MET1290	groot-db_ARGANNOT__(Bla)TEM-183:HQ529916:111-971:861	234	861
MET1290	groot-db_ARGANNOT__(Bla)TEM-141:AY956335:39-899:861	151	861
MET1290	groot-db_CARD__gb|AF203816|+|210-1071|ARO:3000937|TEM-71	124	862
MET1290	groot-db_CARD__gb|NC_002156|+|1429-2290|ARO:3000979|TEM-116	195	862
MET1290	groot-db_RESFINDER__blaTEM-1A_4_HM749966	260	861
MET1290	groot-db_ARGANNOT__(Bla)TEM-154:FJ807656:1-861:861	178	861
MET1290	groot-db_CARD__gb|HQ529916|+|110-971|ARO:3001045|TEM-183	234	862
MET1290	groot-db_ARGANNOT__(Bla)TEM-99:AF397066:1-861:861	151	861
MET1290	groot-db_ARGANNOT__(Bla)TEM-93:AJ318093:1-861:861	188	861
MET1290	groot-db_ARGANNOT__(Bla)TEM-189:JN254627:1-861:861	192	861
MET1290	groot-db_ARGANNOT__(Bla)TEM-98:AF397068:1-861:861	246	861
MET1290	groot-db_ARGANNOT__(Bla)TEM-209:KF240808:1-861:861	156	861
MET1290	groot-db_CARD__gb|AF190692|+|208-1069|ARO:3000946|TEM-79	185	862
MET1290	groot-db_RESFINDER__blaTEM-1C_5_FJ560503	224	861
MET1290	groot-db_RESFINDER__blaTEM-1B_1_JF910132	179	861
MET1290	groot-db_CARD__gb|AY956335|+|38-899|ARO:3001004|TEM-141	152	862
MET1290	groot-db_ARGANNOT__(Bla)TEM-29:AJ277416:1-861:861	124	861
MET1290	groot-db_ARGANNOT__(Bla)TEM-214:KP050491:1-861:861	161	861
MET1290	groot-db_CARD__gb|AF427127|+|208-1069|ARO:3000948|TEM-81	190	862
MET1290	groot-db_ARGANNOT__(Bla)TEM-206:KC783461:1-861:861	179	861
MET1290	groot-db_ARGANNOT__(Bla)TEM-146:DQ105529:1-861:861	194	861
MET1290	groot-db_ARGANNOT__(Bla)TEM-213:KF663615:1-858:858	146	858
MET1290	groot-db_CARD__gb|AJ012256|+|208-1069|ARO:3000939|TEM-73	183	861
MET1290	groot-db_ARGANNOT__(Bla)TEM-90:AF351241:90-950:861	224	861
MET1290	groot-db_ARGANNOT__(Bla)TEM-192:JF949915:1-754:754	124	754
MET1290	groot-db_CARD__gb|KC818234|+|0-861|ARO:3001384|TEM-207	152	862
MET1290	groot-db_ARGANNOT__(MLS)MsrD:AF274302:2462-3925:1464	318	1464
MET1290	groot-db_ARGANNOT__(Bla)TEM-1D:AF188200:215-1075:861	126	861
MET1290	groot-db_ARGANNOT__(Bla)TEM-96:AY092401:1-861:861	161	861
MET1290	groot-db_ARGANNOT__(Bla)TEM-116:AY425988:6-866:861	195	861
MET1290	groot-db_ARGANNOT__(Bla)TEM-171:GQ149347:5270-6030:861	235	861
MET1290	groot-db_RESFINDER__blaTEM-135_1_GQ896333	153	861
MET1290	groot-db_ARGANNOT__(Bla)TEM-54:AF104442:194-1054:861	230	861
MET1290	groot-db_ARGANNOT__(Bla)TEM-112:AY589493:167-1027:861	189	861
MET1290	groot-db_ARGANNOT__(Bla)TEM-207:KC818234:1-861:861	150	861
MET1290	groot-db_ARGANNOT__(Bla)TEM-6:X57972:340-1200:861	185	861
MET1290	groot-db_CARD__gb|AL513383|+|161910-162771|ARO:3000873|TEM-1	208	862
MET1290	groot-db_ARGANNOT__(Bla)TEM-71:AF203816:211-1071:861	124	861
MET1290	groot-db_ARGANNOT__(Bla)TEM-79:AF190692:209-1069:861	185	861
MET1290	groot-db_ARGANNOT__(Bla)TEM-12:M88143:368-1228:861	124	861
MET1290	groot-db_CARD__gb|KF240808|+|0-861|ARO:3001386|TEM-209	158	862
MET1290	groot-db_CARD__gb|FR717535|+|0-861|ARO:3000910|TEM-40	216	861
MET1290	groot-db_ARGANNOT__(Bla)TEM-55:DQ286729:1-861:861	166	861
MET1290	groot-db_CARD__gb|AJ437107|+|208-1069|ARO:3000900|TEM-30	149	862
MET1290	groot-db_CARD__gb|NC_012469|-|1800927-1802391|ARO:3000616|mel	321	1465
MET1290	groot-db_ARGANNOT__(Bla)TEM-81:AF427127:209-1069:861	190	861
MET1290	groot-db_ARGANNOT__(Bla)TEM-156:AM115459:209-1069:861	211	861
MET1290	groot-db_CARD__gb|AM941159|+|208-1069|ARO:3001022|TEM-156	211	862
MET1290	groot-db_CARD__gb|JX042489|+|141-1002|ARO:3000890|TEM-19	124	861
MET1290	groot-db_ARGANNOT__(Bla)TEM-197:HQ877606:1-861:861	157	861
MET1290	groot-db_ARGANNOT__(Bla)TEM-191:JF949916:1-757:757	113	757
MET1290	groot-db_RESFINDER__mef(A)_10_AF376746	286	1218
MET1293	groot-db_ARGANNOT__(AGly)AadD:AF181950:3176-3946:771	763	771
MET1293	groot-db_RESFINDER__mecA_10_AB512767	624	2010
MET1293	groot-db_CARD__gb|AY566250|+|391-1555|ARO:3000391|norA	413	1165
MET1293	groot-db_CARD__gb|NC_002745|+|48893-49265|ARO:3000124|mecI	86	373
MET1293	groot-db_CARD__gb|KC243783|+|0-2007|ARO:3000617|mecA	634	2008
MET1293	groot-db_CARD__gb|NC_013342.1|-|26737-27499|ARO:3003905|ANT(4')-Ib	1002	762
MET1293	groot-db_CARD__gb|NC_009487|+|40848-42606|ARO:3000215|mecR1	465	1759
MET1293	groot-db_RESFINDER__mecA_14_AB505630	639	2010
MET1293	groot-db_RESFINDER__mecA_15_AB505628	672	2010
MET1293	groot-db_RESFINDER__mecA_4_AB033763	657	2007
MET1293	groot-db_CARD__gb|AB566411|+|0-1545|ARO:3003046|qacA	1204	1545
MET1293	groot-db_CARD__gb|KC539823|+|1017-2586|ARO:3002829|vgaA	996	1570
MET1293	groot-db_RESFINDER__erm(C)_3_M17990	5874	735
MET1293	groot-db_ARGANNOT__(Bla)MECA:AB221124:91-2097:2007	674	2007
MET1293	groot-db_RESFINDER__erm(C)_16_AF019140	5708	735
MET1293	groot-db_RESFINDER__erm(C)_13_M13761	6482	735
MET1293	groot-db_ARGANNOT__(MLS)ErmC:M19652:988-1722:735	4068	735
MET1293	groot-db_RESFINDER__erm(C)_10_Y09002	5656	735
MET1293	groot-db_RESFINDER__erm(C)_15_U82607	3829	735
MET1293	groot-db_CARD__gb|M12730|+|779-1514|ARO:3000250|ErmC	5233	736
MET1293	groot-db_RESFINDER__mecA_7_BA000018	665	2007
MET1293	groot-db_RESFINDER__erm(C)_14_M12730	5233	735
MET1293	groot-db_CARD__gb|X75439|+|476-3551|ARO:3000521|mupA	3170	3075
MET1310	groot-db_CARD__gb|NC_013342.1|-|26737-27499|ARO:3003905|ANT(4')-Ib	67	762
MET1308	groot-db_RESFINDER__mef(A)_10_AF376746	45	1218
MET1306	groot-db_CARD__gb|NC_012469|-|1800927-1802391|ARO:3000616|mel	204	1465
MET1306	groot-db_ARGANNOT__(MLS)MsrD:AF274302:2462-3925:1464	199	1464
MET1306	groot-db_RESFINDER__mef(A)_10_AF376746	145	1218
MET1307	groot-db_CARD__gb|NC_009487|+|40848-42606|ARO:3000215|mecR1	474	1759
MET1307	groot-db_RESFINDER__mecA_10_AB512767	588	2010
MET1307	groot-db_ARGANNOT__(Bla)MECA:AB221124:91-2097:2007	612	2007
MET1307	groot-db_CARD__gb|KC243783|+|0-2007|ARO:3000617|mecA	578	2008
MET1307	groot-db_RESFINDER__mecA_7_BA000018	604	2007
MET1307	groot-db_CARD__gb|AB566411|+|0-1545|ARO:3003046|qacA	1142	1545
MET1307	groot-db_CARD__gb|AY566250|+|391-1555|ARO:3000391|norA	267	1165
MET1307	groot-db_RESFINDER__erm(C)_10_Y09002	4875	735
MET1307	groot-db_RESFINDER__mecA_15_AB505628	606	2010
MET1307	groot-db_RESFINDER__mecA_14_AB505630	568	2010
MET1307	groot-db_CARD__gb|M12730|+|779-1514|ARO:3000250|ErmC	5226	736
MET1307	groot-db_CARD__gb|NC_013342.1|-|26737-27499|ARO:3003905|ANT(4')-Ib	661	762
MET1307	groot-db_RESFINDER__mecA_4_AB033763	592	2007
MET1307	groot-db_RESFINDER__erm(C)_3_M17990	5049	735
MET1307	groot-db_CARD__gb|X75439|+|476-3551|ARO:3000521|mupA	1970	3075
MET1307	groot-db_RESFINDER__erm(C)_16_AF019140	5320	735
MET1307	groot-db_RESFINDER__erm(C)_15_U82607	4137	735
MET1307	groot-db_RESFINDER__erm(C)_14_M12730	5220	735
MET1307	groot-db_RESFINDER__erm(C)_13_M13761	5745	735
MET1307	groot-db_ARGANNOT__(MLS)ErmC:M19652:988-1722:735	4224	735
MET1300	groot-db_CARD__gb|AB566411|+|0-1545|ARO:3003046|qacA	396	1545
MET1300	groot-db_ARGANNOT__(Bla)MECA:AB221124:91-2097:2007	433	2007
MET1300	groot-db_RESFINDER__mecA_7_BA000018	425	2007
MET1300	groot-db_RESFINDER__mecA_4_AB033763	414	2007
MET1300	groot-db_CARD__gb|NC_009487|+|40848-42606|ARO:3000215|mecR1	419	1759
MET1300	groot-db_RESFINDER__mecA_10_AB512767	416	2010
MET1300	groot-db_CARD__gb|NC_013342.1|-|26737-27499|ARO:3003905|ANT(4')-Ib	354	762
MET1300	groot-db_CARD__gb|X75439|+|476-3551|ARO:3000521|mupA	1421	3075
MET1300	groot-db_RESFINDER__mecA_14_AB505630	384	2010
MET1300	groot-db_CARD__gb|AY566250|+|391-1555|ARO:3000391|norA	185	1165
MET1300	groot-db_RESFINDER__mecA_15_AB505628	434	2010
MET1300	groot-db_RESFINDER__erm(C)_16_AF019140	5079	735
MET1300	groot-db_RESFINDER__erm(C)_14_M12730	3980	735
MET1300	groot-db_ARGANNOT__(MLS)ErmC:M19652:988-1722:735	3094	735
MET1300	groot-db_RESFINDER__erm(C)_10_Y09002	4551	735
MET1300	groot-db_RESFINDER__erm(C)_15_U82607	2951	735
MET1300	groot-db_CARD__gb|M12730|+|779-1514|ARO:3000250|ErmC	3980	736
MET1300	groot-db_RESFINDER__erm(C)_3_M17990	4713	735
MET1300	groot-db_RESFINDER__erm(C)_13_M13761	5499	735
MET1311	groot-db_RESFINDER__mef(A)_10_AF376746	36	1218
MET1226	groot-db_CARD__gb|NC002516|+|1221690-1222098|ARO:3000149|fosA	107	408
MET1226	groot-db_CARD__gb|FJ666068|+|0-1194|ARO:3002502|PDC-5	219	1194
MET1226	groot-db_CARD__gb|LT673656.1|-|1884344-1885022|ARO:3004054|Pseudomonas	108	678
MET1226	groot-db_CARD__gb|NC_002516|+|476332-477790|ARO:3000379|OprM	345	1459
MET1226	groot-db_CARD__gb|AB219524.1|+|1176-4338|ARO:3003699|mexQ	573	3162
MET1226	groot-db_CARD__gb|NC_002516.2|+|4904646-4907703|ARO:3003031|mexW	519	3057
MET1226	groot-db_CARD__gb|JQ340365|+|0-1434|ARO:3003583|basS	222	1434
MET1226	groot-db_CARD__gb|NC_002516|+|4707534-4710624|ARO:3000808|mexI	600	3091
MET1226	groot-db_CARD__gb|AB219524.1|+|4334-5810|ARO:3003700|opmE	231	1476
MET1226	groot-db_CARD__gb|NC_002516.2|+|3982020-3984009|ARO:3002985|arnA	383	1989
MET1226	groot-db_CARD__gb|AB219524.1|+|22-1180|ARO:3003698|mexP	199	1158
MET1226	groot-db_CARD__gb|NC_002516.2|-|2850882-2854014|ARO:3004074|MuxB	478	3132
MET1414	groot-db_RESFINDER__erm(X)_2_X51472	66	762
MET1467	groot-db_CARD__gb|NC_013342.1|-|26737-27499|ARO:3003905|ANT(4')-Ib	203	762
MET1480	groot-db_CARD__gb|NC_013342.1|-|26737-27499|ARO:3003905|ANT(4')-Ib	125	762
MET1468	groot-db_CARD__gb|NC_013342.1|-|26737-27499|ARO:3003905|ANT(4')-Ib	341	762
MET1477	groot-db_CARD__gb|NC_013342.1|-|26737-27499|ARO:3003905|ANT(4')-Ib	108	762
MET1477	groot-db_ARGANNOT__(MLS)MphC:AF167161:5665-6564:900	271	900
MET1477	groot-db_CARD__gb|AF024666|-|2207-2969|ARO:3000596|ErmX	280	763
MET1477	groot-db_ARGANNOT__(MLS)ErmCX:AF024666:2208-2969:762	284	762
MET1477	groot-db_CARD__gb|M12730|+|779-1514|ARO:3000250|ErmC	81	736
MET1477	groot-db_RESFINDER__erm(C)_13_M13761	124	735
MET1477	groot-db_CARD__gb|AY566250|+|391-1555|ARO:3000391|norA	84	1165
MET1477	groot-db_CARD__gb|KC539823|+|1017-2586|ARO:3002829|vgaA	120	1570
MET1477	groot-db_RESFINDER__erm(X)_2_X51472	364	762
MET1477	groot-db_RESFINDER__erm(C)_14_M12730	81	735
MET1474	groot-db_CARD__gb|KC539823|+|1017-2586|ARO:3002829|vgaA	54	1570
MET1474	groot-db_RESFINDER__erm(C)_16_AF019140	76	735
MET1474	groot-db_RESFINDER__erm(C)_14_M12730	86	735
MET1474	groot-db_CARD__gb|M12730|+|779-1514|ARO:3000250|ErmC	86	736
MET1474	groot-db_RESFINDER__erm(C)_3_M17990	83	735
MET1474	groot-db_RESFINDER__erm(C)_13_M13761	106	735
MET1478	groot-db_RESFINDER__erm(X)_2_X51472	136	762
MET1478	groot-db_ARGANNOT__(MLS)ErmCX:AF024666:2208-2969:762	98	762
MET1478	groot-db_CARD__gb|AF024666|-|2207-2969|ARO:3000596|ErmX	95	763
MET1478	groot-db_CARD__gb|NC_013342.1|-|26737-27499|ARO:3003905|ANT(4')-Ib	67	762
MET1476	groot-db_CARD__gb|NC_009782|+|379934-380354|ARO:3000746|mepR	23	421
MET1476	groot-db_CARD__gb|NC_013342.1|-|26737-27499|ARO:3003905|ANT(4')-Ib	771	762
MET1475	groot-db_CARD__gb|NC_013342.1|-|26737-27499|ARO:3003905|ANT(4')-Ib	986	762
MET1482	groot-db_RESFINDER__mef(A)_10_AF376746	237	1218
MET1492	groot-db_CARD__gb|NC_013342.1|-|26737-27499|ARO:3003905|ANT(4')-Ib	12	762
MET1487	groot-db_RESFINDER__erm(C)_3_M17990	60	735
MET1487	groot-db_RESFINDER__erm(C)_13_M13761	72	735
MET1345	groot-db_ARGANNOT__(AGly)Aph3-III:V01547:535-1329:795	418	795
MET1345	groot-db_CARD__gb|AY661734.1|+|839-2195|ARO:3000026|mepA	86	1356
MET1345	groot-db_ARGANNOT__(Tet)Tet-38:AY825285:1-1353:1353	132	1353
MET1345	groot-db_CARD__gb|NC_007795|-|1360280-1361636|ARO:3000839|arlS	35	1357
MET1345	groot-db_CARD__gb|CP004067|+|52914-53709|ARO:3002647|APH(3')-IIIa	420	796
MET1345	groot-db_ARGANNOT__(AGly)APH-Stph:HE579073:1778413-1779213:801	63	801
MET1345	groot-db_CARD__gb|NC_002951|-|1987719-1989456|ARO:3000489|sav1866	68	1738
MET1345	groot-db_ARGANNOT__(MLS)MphC:AF167161:5665-6564:900	357	900
MET1346	groot-db_RESFINDER__erm(C)_10_Y09002	683	735
MET1346	groot-db_RESFINDER__erm(X)_2_X51472	405	762
MET1346	groot-db_RESFINDER__erm(C)_3_M17990	698	735
MET1346	groot-db_ARGANNOT__(MLS)ErmC:M19652:988-1722:735	763	735
MET1346	groot-db_CARD__gb|M12730|+|779-1514|ARO:3000250|ErmC	663	736
MET1346	groot-db_RESFINDER__erm(C)_13_M13761	757	735
MET1346	groot-db_RESFINDER__erm(C)_16_AF019140	734	735
MET1346	groot-db_RESFINDER__erm(C)_14_M12730	663	735
MET1346	groot-db_RESFINDER__erm(C)_15_U82607	720	735
MET1357	groot-db_ARGANNOT__(AGly)Aph3-III:V01547:535-1329:795	198	795
MET1357	groot-db_ARGANNOT__(MLS)MphC:AF167161:5665-6564:900	123	900
MET1357	groot-db_CARD__gb|CP004067|+|52914-53709|ARO:3002647|APH(3')-IIIa	198	796
MET1360	groot-db_RESFINDER__erm(C)_13_M13761	638	735
MET1360	groot-db_CARD__gb|AF024666|-|2207-2969|ARO:3000596|ErmX	299	763
MET1360	groot-db_CARD__gb|M12730|+|779-1514|ARO:3000250|ErmC	558	736
MET1360	groot-db_ARGANNOT__(MLS)ErmCX:AF024666:2208-2969:762	315	762
MET1360	groot-db_RESFINDER__erm(X)_2_X51472	342	762
MET1360	groot-db_ARGANNOT__(MLS)ErmC:M19652:988-1722:735	453	735
MET1360	groot-db_RESFINDER__erm(C)_14_M12730	556	735
MET1367	groot-db_RESFINDER__erm(X)_2_X51472	272	762
MET1367	groot-db_CARD__gb|M12730|+|779-1514|ARO:3000250|ErmC	584	736
MET1367	groot-db_ARGANNOT__(MLS)ErmC:M19652:988-1722:735	658	735
MET1367	groot-db_RESFINDER__erm(C)_14_M12730	584	735
MET1367	groot-db_ARGANNOT__(MLS)ErmCX:AF024666:2208-2969:762	222	762
MET1367	groot-db_CARD__gb|AF024666|-|2207-2969|ARO:3000596|ErmX	203	763
MET1367	groot-db_RESFINDER__erm(C)_13_M13761	607	735
MET1367	groot-db_RESFINDER__erm(C)_16_AF019140	550	735
MET1367	groot-db_RESFINDER__erm(C)_15_U82607	609	735
MET1367	groot-db_RESFINDER__erm(C)_10_Y09002	587	735
MET1365	groot-db_RESFINDER__erm(C)_13_M13761	199	735
MET1378	groot-db_ARGANNOT__(MLS)ErmC:M19652:988-1722:735	48	735
MET1378	groot-db_CARD__gb|AF024666|-|2207-2969|ARO:3000596|ErmX	419	763
MET1378	groot-db_RESFINDER__erm(X)_2_X51472	469	762
MET1378	groot-db_ARGANNOT__(MLS)MphC:AF167161:5665-6564:900	221	900
MET1378	groot-db_RESFINDER__blaZ_35_AJ302698	167	846
MET1378	groot-db_ARGANNOT__(MLS)ErmCX:AF024666:2208-2969:762	421	762
MET1374	groot-db_RESFINDER__erm(X)_2_X51472	175	762
MET1371	groot-db_ARGANNOT__(AGly)Aph3-III:V01547:535-1329:795	84	795
MET1371	groot-db_CARD__gb|CP004067|+|52914-53709|ARO:3002647|APH(3')-IIIa	84	796
MET1381	groot-db_RESFINDER__erm(X)_2_X51472	90	762
MET1512	groot-db_RESFINDER__mef(A)_10_AF376746	109	1218
MET1561	groot-db_CARD__gb|CP004067|+|52914-53709|ARO:3002647|APH(3')-IIIa	84	796
MET1561	groot-db_RESFINDER__erm(C)_15_U82607	101	735
MET1561	groot-db_ARGANNOT__(AGly)AadD:AF181950:3176-3946:771	690	771
MET1561	groot-db_CARD__gb|AB566411|+|0-1545|ARO:3003046|qacA	165	1545
MET1561	groot-db_ARGANNOT__(MLS)MphC:AF167161:5665-6564:900	799	900
MET1561	groot-db_ARGANNOT__(AGly)Sat4A:X92945:38870-39412:543	23	543
MET1561	groot-db_CARD__gb|KC539823|+|1017-2586|ARO:3002829|vgaA	108	1570
MET1561	groot-db_CARD__gb|NC_013342.1|-|26737-27499|ARO:3003905|ANT(4')-Ib	1041	762
MET1561	groot-db_ARGANNOT__(AGly)Aph3-III:V01547:535-1329:795	84	795
MET1561	groot-db_ARGANNOT__(MLS)ErmC:M19652:988-1722:735	113	735
MET1560	groot-db_CARD__gb|AB566411|+|0-1545|ARO:3003046|qacA	182	1545
MET1560	groot-db_ARGANNOT__(AGly)Aph3-III:V01547:535-1329:795	61	795
MET1560	groot-db_CARD__gb|AF535087|+|28-1573|ARO:3003047|qacB	192	1546
MET1560	groot-db_ARGANNOT__(MLS)MphC:AF167161:5665-6564:900	667	900
MET1560	groot-db_CARD__gb|CP004067|+|52914-53709|ARO:3002647|APH(3')-IIIa	61	796
MET1560	groot-db_CARD__gb|NC_013342.1|-|26737-27499|ARO:3003905|ANT(4')-Ib	838	762
MET1560	groot-db_ARGANNOT__(AGly)Sat4A:X92945:38870-39412:543	30	543
MET1560	groot-db_ARGANNOT__(AGly)AadD:AF181950:3176-3946:771	587	771
MET1556	groot-db_CARD__gb|BX664015|-|103017-103833|ARO:3002641|APH(3')-Ia	86	817
MET1556	groot-db_ARGANNOT__(AGly)Aph3''Ia:FJ172370:38668-39483:816	90	816
MET1554	groot-db_CARD__gb|NC_013342.1|-|26737-27499|ARO:3003905|ANT(4')-Ib	35	762
MET1555	groot-db_CARD__gb|AY566250|+|391-1555|ARO:3000391|norA	40	1165
MET1555	groot-db_RESFINDER__erm(C)_15_U82607	169	735
MET1555	groot-db_ARGANNOT__(MLS)ErmC:M19652:988-1722:735	197	735
MET1575	groot-db_ARGANNOT__(MLS)MphC:AF167161:5665-6564:900	277	900
MET1575	groot-db_CARD__gb|NC_013342.1|-|26737-27499|ARO:3003905|ANT(4')-Ib	482	762
MET1575	groot-db_ARGANNOT__(AGly)AadD:AF181950:3176-3946:771	431	771
MET1570	groot-db_ARGANNOT__(AGly)Aph3''Ia:FJ172370:38668-39483:816	194	816
MET1570	groot-db_ARGANNOT__(Phe)CmxA:AF024666:15877-17052:1176	349	1176
MET1570	groot-db_ARGANNOT__(Phe)Cmr:U85507:3518-4693:1172	348	1176
MET1570	groot-db_ARGANNOT__(AGly)aph(3')-Ic:KP119857:914-1729:816	160	816
MET1570	groot-db_ARGANNOT__(AGly)StrB:FJ474091:264-1100:837	174	837
MET1570	groot-db_ARGANNOT__(AGly)aph(6)-Id:KP119857:3827-4663:837	158	837
MET1570	groot-db_CARD__gb|BX664015|-|103017-103833|ARO:3002641|APH(3')-Ia	174	817
MET1570	groot-db_CARD__gb|AF024666|+|35934-37110|ARO:3002703|cmx	349	1177
MET1573	groot-db_ARGANNOT__(MLS)ErmC:M19652:988-1722:735	129	735
MET1573	groot-db_RESFINDER__erm(C)_15_U82607	116	735
MET1572	groot-db_RESFINDER__erm(C)_15_U82607	54	735
MET1572	groot-db_ARGANNOT__(MLS)ErmC:M19652:988-1722:735	64	735
MET4678	groot-db_RESFINDER__blaZ_32_AP004832	48	846
MET4678	groot-db_ARGANNOT__(AGly)APH-Stph:HE579073:1778413-1779213:801	32	801
MET1533	groot-db_ARGANNOT__(AGly)APH-Stph:HE579073:1778413-1779213:801	18	801
MET1533	groot-db_ARGANNOT__(Tet)Tet-38:AY825285:1-1353:1353	168	1353
MET1533	groot-db_ARGANNOT__(Phe)Dha1:BA000018:2517801-2518988:1188	184	1188
MET1547	groot-db_RESFINDER__erm(C)_13_M13761	208	735
MET1547	groot-db_RESFINDER__erm(C)_15_U82607	238	735
MET1547	groot-db_ARGANNOT__(MLS)ErmC:M19652:988-1722:735	248	735
MET1547	groot-db_RESFINDER__erm(C)_10_Y09002	216	735
MET1543	groot-db_CARD__gb|AF024666|-|2207-2969|ARO:3000596|ErmX	213	763
MET1543	groot-db_ARGANNOT__(MLS)ErmC:M19652:988-1722:735	123	735
MET1543	groot-db_RESFINDER__erm(X)_2_X51472	234	762
MET1543	groot-db_ARGANNOT__(MLS)ErmCX:AF024666:2208-2969:762	210	762
MET1543	groot-db_RESFINDER__erm(C)_13_M13761	113	735
MET1546	groot-db_ARGANNOT__(MLS)ErmC:M19652:988-1722:735	307	735
MET1538	groot-db_RESFINDER__erm(C)_15_U82607	93	735
MET1538	groot-db_ARGANNOT__(MLS)ErmC:M19652:988-1722:735	93	735
MET1545	groot-db_ARGANNOT__(MLS)ErmC:M19652:988-1722:735	115	735
MET1549	groot-db_RESFINDER__erm(C)_10_Y09002	1032	735
MET1549	groot-db_RESFINDER__erm(C)_13_M13761	1067	735
MET1549	groot-db_RESFINDER__erm(C)_14_M12730	1011	735
MET1549	groot-db_RESFINDER__erm(C)_1_V01278	759	735
