feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
KEGG81	ST	398	0.0361324057876919	0.0195486238591351	1346	1346	0.064778566517294	0.336804776588228
KEGG71	ST	39	-0.0105954503470175	0.00574517351025236	1346	1346	0.0653724740054264	0.338748274391755
KEGG8	ST	5	-0.00773584468249551	0.00416314648253677	1346	1346	0.0658010427624846	0.339824848360617
KEGG44	ST	8	-0.0109838862147852	0.00599727987893533	1346	1346	0.0676545508582691	0.343675174058512
KEGG46	ST	8	-0.0133080127093233	0.00726442959414004	1346	1346	0.0676631434306232	0.343675174058512
KEGG50	ST	45	0.00783846851839274	0.00425835612067169	1346	1346	0.0671935867412536	0.343675174058512
KEGG56	ST	45	-0.036031599671241	0.0196403059534495	1346	1346	0.0672511168329738	0.343675174058512
KEGG74	ST	188	-0.00779199598803469	0.00423150853482748	1346	1346	0.0672873296826632	0.343675174058512
KEGG69	ST	109	-0.012810829127542	0.00699323334663889	1346	1346	0.0685239061049869	0.346902274656496
KEGG39	ST	39	-0.0143247952596525	0.0078582289335155	1346	1346	0.0691183527038826	0.348764409217296
KEGG31	ST	15	0.349284654314716	0.192558507099875	1346	1058	0.0701802973718244	0.352965613252411
KEGG36	ST	15	-0.00845635136422272	0.00462170904481644	1346	1346	0.0707959386315952	0.354902115811156
KEGG56	ST	109	-0.104041719379448	0.0572941493956609	1346	1346	0.0711639762920077	0.35558882958896
KEGG139	ST	1290	-0.0125951620094261	0.00702865179679706	1346	1346	0.0733985526704844	0.365567548737461
KEGG40	ST	121	-0.0184313160515555	0.0103312845677604	1346	1346	0.0747438114428528	0.369873716432638
KEGG86	ST	97	0.0123308398232782	0.00582889075674366	1346	1346	0.0747411835215833	0.369873716432638
KEGG45	ST	22	-0.010450807837075	0.00586922205779712	1346	1346	0.0756593533042647	0.373204310048921
KEGG106	ST	45	-0.0268446063973023	0.0151117065161942	1346	1346	0.0760343899333921	0.373855993953643
KEGG103	ST	1290	-0.0123558364999107	0.00696430116519643	1346	1346	0.0762901087700674	0.373918717825267
KEGG134	ST	15	-0.00867344085994806	0.00487129944005073	1346	1346	0.077571579927279	0.378551971197387
KEGG75	ST	30	-0.0151891294273583	0.00855611930720912	1346	1346	0.0777273703043368	0.378551971197387
KEGG28	ST	15	-0.00952763261913634	0.00539045577385382	1346	1346	0.0790161685327748	0.382621300508179
KEGG35	ST	188	-0.0116323158137058	0.00655773118979247	1346	1346	0.0792190266396628	0.382621300508179
KEGG44	ST	15	-0.0093018813127195	0.00529202502910213	1346	1346	0.079308768591364	0.382621300508179
KEGG14	ST	1290	-0.0119809371529786	0.00669559263769173	1346	1346	0.0797298999326268	0.383450987488477
KEGG139	ST	8	-0.0074555258730495	0.00425793819227253	1346	1346	0.0802142908800557	0.384578796462323
KEGG37	ST	30	-0.00794153292094705	0.00451092439916943	1346	1346	0.0804765155728631	0.384637756107566
KEGG15	ST	22	-0.0116327717721273	0.00662745625780114	1346	1346	0.0809664546562173	0.385781342773741
KEGG48	ST	5522	-0.0462556175954898	0.0267217673344378	1346	1346	0.0836833671287636	0.396925802437521
KEGG48	ST	97	-0.0293054524893191	0.0169372707635534	1346	1346	0.0838212383315104	0.396925802437521
KEGG71	ST	8	-0.0069838830734978	0.00404046865607277	1346	1346	0.0841363382931565	0.397195781083337
KEGG134	ST	5	-0.00738854797066988	0.00426429069632692	1346	1346	0.0856604180049623	0.400961745768032
KEGG36	ST	188	-0.012200336526434	0.00703121468358826	1346	1346	0.0860011520949591	0.400961745768032
KEGG55	ST	22	-0.0115550784882924	0.00669998783300363	1346	1346	0.0862367367441317	0.400961745768032
KEGG58	ST	188	0.0274365585803281	0.0158333162273851	1346	1346	0.0853803222776364	0.400961745768032
KEGG68	ST	22	-0.0115546780391335	0.00669868782147036	1346	1346	0.0861870976703039	0.400961745768032
KEGG103	ST	8	-0.00720095271284966	0.00419922363053126	1346	1346	0.0866304835141208	0.401579259422385
KEGG8	ST	97	0.0109198136930701	0.00619502044375494	1346	1346	0.087109540166785	0.402587334284331
KEGG5	ST	188	-0.0126292915323615	0.00738840716047687	1346	1345	0.0876221761765424	0.403744099208679
KEGG48	ST	1290	-0.0444936554194795	0.0260674847025517	1346	1346	0.0880816151115896	0.404649569124586
KEGG40	ST	5522	-0.0109928315367165	0.00645049194900133	1346	1346	0.0892406502825185	0.407794932644589
KEGG55	ST	6	-0.00734655689472173	0.00432156227426545	1346	1346	0.0895612002819175	0.407794932644589
KEGG68	ST	6	-0.0073463325816201	0.00432118067445777	1346	1346	0.0895428300949304	0.407794932644589
KEGG71	ST	15	-0.0057488903620385	0.00338889013193395	1346	1346	0.0900497605542223	0.408809974905452
KEGG71	ST	1290	-0.011461915156854	0.00678632884457195	1346	1346	0.0914686914362916	0.414030341530743
KEGG11	ST	5522	-0.0141087340454073	0.00839620525574596	1346	1346	0.0932890368617865	0.418984879899925
KEGG124	ST	8	-0.00692505163267906	0.00412429706130571	1346	1346	0.0933799959750969	0.418984879899925
KEGG57	ST	188	-0.0115226236156444	0.00680154340916211	1346	1346	0.0932635317392203	0.418984879899925
KEGG58	ST	582	0.0261949033864431	0.0155456867406899	1346	1346	0.0944384297220782	0.422502160878716
KEGG5	ST	30	-0.00724955843124159	0.00433823733246439	1346	1345	0.0949410802880518	0.423519775545831
KEGG106	ST	1290	-0.0395732850287957	0.0238457827985644	1346	1346	0.0972582855779529	0.426639704378393
KEGG134	ST	97	0.0110087703785576	0.00646118696958029	1346	1346	0.0962498368489569	0.426639704378393
KEGG22	ST	188	-0.0104190499937315	0.00621415213013165	1346	1346	0.0970708154332723	0.426639704378393
KEGG30	ST	188	-0.0104260154172812	0.0062222541950562	1346	1346	0.0973037922266509	0.426639704378393
KEGG55	ST	121	-0.0200488550706335	0.0120176119465897	1346	1346	0.0969743284261732	0.426639704378393
KEGG68	ST	121	-0.0200484638378216	0.012015245155436	1346	1346	0.0969155205303499	0.426639704378393
KEGG54	ST	7	0.0188570369766148	0.0113767891336826	1346	1346	0.0978479365532124	0.427806745327824
KEGG4	ST	6	-0.00765153096788066	0.00463337996312901	1346	1346	0.0990153117505817	0.429022372545271
KEGG4	ST	8	-0.00555175424562902	0.00335690530841308	1346	1346	0.0985245434448479	0.429022372545271
KEGG64	ST	39	0.031264429335808	0.0189458266775951	1346	1346	0.099241042642051	0.429022372545271
KEGG8	ST	188	-0.0120383576306707	0.00722461967353208	1346	1346	0.0987741025791116	0.429022372545271
KEGG84	ST	188	-0.0122934938419359	0.00737942043557823	1346	1345	0.100816592978353	0.434612707545338
KEGG43	ST	4603	0.0176743302265947	0.0108101278456904	1346	1346	0.102324076297066	0.439879199500517
KEGG139	ST	15	-0.00576955349857335	0.00355260982784147	1346	1346	0.104640131436381	0.442270670153977
KEGG14	ST	188	-0.0102841112343001	0.00625373674784294	1346	1346	0.10361326053875	0.442270670153977
KEGG15	ST	188	-0.0103771707761443	0.00630412332393579	1346	1346	0.103749697651192	0.442270670153977
KEGG36	ST	5	-0.00659033257232318	0.00405690145638517	1346	1346	0.107478382480564	0.442270670153977
KEGG42	ST	15	-0.00770793273064313	0.00475796821897177	1346	1346	0.107471974665149	0.442270670153977
KEGG44	ST	39	-0.0136929677132549	0.00846711912823131	1346	1346	0.106436283021264	0.442270670153977
KEGG45	ST	121	-0.0192602423372744	0.0118976424108161	1346	1346	0.105823506007645	0.442270670153977
KEGG45	ST	582	-0.00844898626787606	0.00521253095846516	1346	1346	0.106092763964906	0.442270670153977
KEGG57	ST	5	-0.00632070287621225	0.00389323654659644	1346	1346	0.106991793369523	0.442270670153977
KEGG57	ST	97	0.0101249347079932	0.00615639948940926	1346	1346	0.106714344152742	0.442270670153977
KEGG58	ST	22	0.0244363445045092	0.0150019799941447	1346	1346	0.105492466760567	0.442270670153977
KEGG6	ST	39	-0.0122356072446115	0.00751481005340839	1346	1346	0.104526518600371	0.442270670153977
KEGG65	ST	1290	-0.0103865132162859	0.00641563620701904	1346	1346	0.105700357237069	0.442270670153977
KEGG69	ST	188	-0.00805686135862101	0.00495417633812237	1346	1346	0.105775046257728	0.442270670153977
KEGG71	ST	6	-0.00900228416415821	0.00556202551563938	1346	1346	0.105789254708446	0.442270670153977
KEGG80	ST	1290	-0.0103871557714951	0.00641582854289853	1346	1346	0.105689243121737	0.442270670153977
KEGG31	ST	2990	0.932166844915713	0.579385909479274	1346	1058	0.108090437251403	0.443603154479757
KEGG139	ST	6	-0.00940706412211947	0.00585676461039758	1346	1346	0.108503924458679	0.444115797185924
KEGG103	ST	6	-0.0092240193466356	0.00577726604008069	1346	1346	0.110612753446539	0.446613843654128
KEGG14	ST	22	-0.010980840786282	0.00684700187628663	1346	1346	0.109969179401485	0.446613843654128
KEGG30	ST	22	-0.0110023569074584	0.00687919570675369	1346	1346	0.110855417983026	0.446613843654128
KEGG45	ST	5522	-0.0118873171633922	0.00743522568340242	1346	1346	0.110779434803785	0.446613843654128
KEGG52	ST	1290	-0.0124264679900466	0.00762496942518457	1346	1346	0.109553795112951	0.446613843654128
KEGG81	ST	5	-0.0124062354192172	0.00777094140520573	1346	1346	0.110625850102392	0.446613843654128
KEGG134	ST	188	-0.0118705107105339	0.00741021318661055	1346	1346	0.112087611025262	0.448059307449033
KEGG22	ST	22	-0.0109784064003417	0.00687990572241814	1346	1346	0.111651272059752	0.448059307449033
KEGG27	ST	39	-0.0135937634931026	0.00853222207658171	1346	1346	0.111847714123548	0.448059307449033
KEGG124	ST	6	-0.00901681185627739	0.00567573314750668	1346	1346	0.112385120213239	0.448084715047085
KEGG15	ST	582	-0.00962095890892995	0.00602838417430381	1346	1346	0.113469298104265	0.448918379903505
KEGG65	ST	6	-0.00813503417725027	0.00513427823980174	1346	1346	0.113347087123312	0.448918379903505
KEGG80	ST	6	-0.00813532343787796	0.00513449240579937	1346	1346	0.113349281254973	0.448918379903505
KEGG125	ST	188	-0.0119610477811767	0.00750956920128584	1346	1346	0.114428705739297	0.450398409546746
KEGG30	ST	1290	-0.0106368638896703	0.00660965921062272	1346	1346	0.114180192315639	0.450398409546746
KEGG15	ST	121	-0.0203731889951406	0.0129669217640135	1346	1346	0.116921021235123	0.45786628926426
KEGG95	ST	39	-0.0322434783444505	0.0205293577777766	1346	1346	0.116789965847247	0.45786628926426
KEGG21	ST	97	0.0102935083024768	0.0065168974645603	1346	1346	0.117276086772431	0.458091110514649
KEGG35	ST	39	-0.0120819869424181	0.00771601040613517	1346	1346	0.11795729498369	0.458424941868432
KEGG37	ST	188	-0.0123995965455548	0.00785063352433149	1346	1346	0.117667369731881	0.458424941868432
KEGG52	ST	188	-0.0119641185421007	0.0076035141033514	1346	1346	0.118358350664768	0.458824941242011
KEGG103	ST	15	-0.00546833919228281	0.00350835386066923	1346	1346	0.119337245302665	0.461457337991963
KEGG139	ST	45	0.00780073987862696	0.00501825376014758	1346	1346	0.120341458815947	0.462190019645759
KEGG139	ST	4603	0.00945622181344273	0.00608012819426285	1346	1346	0.120154917630298	0.462190019645759
KEGG51	ST	5522	-0.0196182371777722	0.0126242892805822	1346	1346	0.120427678933041	0.462190019645759
KEGG21	ST	39	-0.0110793992237439	0.00714165444126641	1346	1346	0.121545957386106	0.465321463724422
KEGG37	ST	5	-0.00707552915244228	0.00452869347423152	1346	1346	0.121871792744155	0.465411139040335
KEGG15	ST	5522	-0.0131780128822609	0.00849313322150826	1346	1346	0.122919418798524	0.467183196669525
KEGG2	ST	398	0.0149521069517791	0.00967434338276315	1346	1346	0.12294294649198	0.467183196669525
KEGG46	ST	15	-0.00993961903256103	0.00644938337263016	1346	1346	0.123866211951894	0.469532266487597
KEGG17	ST	39	-0.0105782450324636	0.00686456840521083	1346	1346	0.124204108675619	0.469656322485938
KEGG40	ST	6	-0.00765121275467445	0.00500321075655181	1346	1346	0.126592680113643	0.475296584750673
KEGG5	ST	5	-0.00641478957818073	0.00419673518941544	1346	1345	0.126622222058334	0.475296584750673
KEGG60	ST	22	-0.0107937252196906	0.00702991050702961	1346	1346	0.126249223202926	0.475296584750673
KEGG54	ST	4603	0.0216630264949777	0.0141864643574817	1346	1346	0.127025490936121	0.475650195987081
KEGG65	ST	8	-0.00567687385974814	0.0037256639532339	1346	1346	0.127836459122482	0.476368790773607
KEGG80	ST	8	-0.00567732937588072	0.00372582140409926	1346	1346	0.127821973912359	0.476368790773607
KEGG103	ST	4603	0.00912975648143667	0.00600581070265033	1346	1346	0.128733375796033	0.477147218890562
KEGG17	ST	97	0.0100669723356276	0.00659500939202999	1346	1346	0.128975466574707	0.477147218890562
KEGG35	ST	5	-0.00574421053874486	0.00375241445991118	1346	1346	0.128473887928157	0.477147218890562
KEGG103	ST	45	0.00745350592197632	0.00492436588629746	1346	1346	0.130382011726734	0.481194043279243
KEGG15	ST	6	-0.00947410372206656	0.00630608272626854	1346	1346	0.133784121663733	0.492568811580107
KEGG52	ST	39	-0.0129222044741454	0.00861411709684325	1346	1346	0.134158268631699	0.492767483112613
KEGG45	ST	6	-0.0086056130393178	0.0057625480509101	1346	1346	0.135733052111795	0.497364683809648
KEGG5	ST	15	-0.00684933956131758	0.00459242231808427	1346	1345	0.136082879034628	0.497462115995945
KEGG57	ST	39	-0.0119367848227057	0.00802046541852096	1346	1346	0.137218675171706	0.49924241392259
KEGG83	ST	45	0.0114503454143744	0.00755677393314039	1346	1346	0.137216482083117	0.49924241392259
KEGG23	ST	8	-0.00679393263171692	0.00457060637211149	1346	1346	0.137896869157687	0.499855045240252
KEGG47	ST	5	-0.00349496351567893	0.00234926630659273	1346	1346	0.138036643422422	0.499855045240252
KEGG124	ST	4603	0.00875202344424135	0.00591273675556262	1346	1346	0.139070111244154	0.501332059911741
KEGG58	ST	5522	0.0225265898639824	0.015212892092862	1346	1346	0.139096029618137	0.501332059911741
KEGG54	ST	8	0.0125246027789252	0.00849156834924704	1346	1346	0.140822741747361	0.506369625114926
KEGG125	ST	39	-0.012722007683856	0.00863287879627398	1346	1346	0.14117622198071	0.506457355776953
KEGG124	ST	45	0.00705491435391591	0.00480583632218147	1346	1346	0.142348155339812	0.508918706974685
KEGG51	ST	15	-0.00902258223668262	0.00614898193677503	1346	1346	0.142523692466595	0.508918706974685
KEGG14	ST	582	-0.00897457147541372	0.0061121458524505	1346	1346	0.143915677762082	0.50963842478428
KEGG22	ST	582	-0.00897541692658706	0.00611749972903621	1346	1346	0.144049847161249	0.50963842478428
KEGG30	ST	582	-0.0089989305171436	0.00611975689832753	1346	1346	0.143184214298519	0.50963842478428
KEGG7	ST	5522	-0.0134615318745954	0.00919663510900241	1346	1346	0.143920372699129	0.50963842478428
KEGG14	ST	97	0.00879979114214721	0.00598567309659158	1346	1346	0.145479932250527	0.51351746727881
KEGG16	ST	7	0.0105251714841683	0.00724753241797554	1346	1346	0.147380083724691	0.51841864666001
KEGG9	ST	5522	-0.0140690797265599	0.00970141784052219	1346	1346	0.147542148951972	0.51841864666001
KEGG22	ST	97	0.00866283616121346	0.00593575904470116	1346	1346	0.148668613234023	0.518823119653428
KEGG49	ST	22	-0.0104024043003947	0.00716423682203083	1346	1346	0.148570270837392	0.518823119653428
KEGG86	ST	30	-0.00736141834689722	0.00504430532298622	1346	1346	0.14809658437589	0.518823119653428
KEGG86	ST	188	-0.0125955207006214	0.00862144262050043	1346	1346	0.149246933024616	0.519662963630959
KEGG55	ST	1290	-0.00809676272329499	0.00562574047376889	1346	1346	0.150422478640566	0.520296538839322
KEGG61	ST	22	-0.0104544977792421	0.00723375157149474	1346	1346	0.150443118767705	0.520296538839322
KEGG68	ST	1290	-0.00809577828308821	0.00562533703980685	1346	1346	0.15044289655677	0.520296538839322
KEGG14	ST	121	-0.0197744963963537	0.0137627720708206	1346	1346	0.151237300937592	0.521689137061838
KEGG49	ST	121	-0.0190103600223241	0.0132188658741661	1346	1346	0.151890036863171	0.521689137061838
KEGG60	ST	121	-0.0195104680704796	0.0135995031049394	1346	1346	0.152143130596255	0.521689137061838
KEGG75	ST	15	-0.0141360640173499	0.00978002132059414	1346	1346	0.152201704055078	0.521689137061838
KEGG125	ST	5	-0.00609907607343463	0.0042802918470885	1346	1346	0.156705111667317	0.525397635105036
KEGG14	ST	5522	-0.0123792036075225	0.0087000053679603	1346	1346	0.156317967888915	0.525397635105036
KEGG18	ST	121	-0.0188249534220131	0.0132718694755372	1346	1346	0.1577185965289	0.525397635105036
KEGG22	ST	121	-0.0197840802186772	0.0139180220898365	1346	1346	0.155602742044856	0.525397635105036
KEGG22	ST	5522	-0.0123648856445466	0.00872194357545001	1346	1346	0.157721707224514	0.525397635105036
KEGG287	ST	30	-0.029708827418489	0.0209332118810292	1346	1346	0.156287025114912	0.525397635105036
KEGG30	ST	121	-0.0198065657029438	0.0139055907973976	1346	1346	0.154771460624944	0.525397635105036
KEGG30	ST	5522	-0.0124005646247597	0.00872350567642854	1346	1346	0.15662594714067	0.525397635105036
KEGG4	ST	1290	-0.00842572846451516	0.00595889899592995	1346	1346	0.157654832747397	0.525397635105036
KEGG47	ST	1290	-0.00698348208712622	0.00492148127161716	1346	1346	0.157627181196837	0.525397635105036
KEGG66	ST	121	-0.0184078609723344	0.0129460654156754	1346	1346	0.156515404560551	0.525397635105036
KEGG69	ST	15	-0.00325745529139456	0.00229116548913873	1346	1346	0.155661641354893	0.525397635105036
KEGG77	ST	15	-0.0103779635062165	0.00730649335005749	1346	1346	0.155914087832951	0.525397635105036
KEGG25	ST	121	-0.0188037193121583	0.0132895286043944	1346	1346	0.158736961527253	0.527637545983677
KEGG66	ST	22	-0.00976897780877999	0.00692826366012421	1346	1346	0.160805068250391	0.533359913873604
KEGG18	ST	22	-0.0102540870938868	0.0072941800714669	1346	1346	0.16178279796458	0.535448873263416
KEGG2	ST	6	0.00829416491492457	0.00593272862708496	1346	1346	0.162714849093633	0.535643671596504
KEGG25	ST	22	-0.0102346936586269	0.00730861348141825	1346	1346	0.16338800505011	0.535643671596504
KEGG35	ST	22	-0.0112010739832728	0.00802012579062013	1346	1346	0.163134759639824	0.535643671596504
KEGG55	ST	582	-0.00983432963623079	0.00702890183434278	1346	1346	0.163581888011928	0.535643671596504
KEGG68	ST	582	-0.00983390165373673	0.00702747396670242	1346	1346	0.163515140952304	0.535643671596504
KEGG6	ST	97	0.00987397624506603	0.0070642319245439	1346	1346	0.165584656262594	0.541050501036373
KEGG40	ST	109	-0.0117395495721205	0.00851428537489872	1346	1346	0.168292895450723	0.547541612267416
KEGG53	ST	5522	-0.0133361475114614	0.009668840271959	1346	1346	0.168622457004207	0.547541612267416
KEGG62	ST	5522	-0.0133372448804124	0.00967001058000712	1346	1346	0.168638547248054	0.547541612267416
KEGG18	ST	5522	-0.0123477524071166	0.00898247900746915	1346	1346	0.170217663744065	0.549603750318167
KEGG25	ST	5522	-0.0123410381364605	0.00898073037881143	1346	1346	0.170345022028438	0.549603750318167
KEGG28	ST	188	-0.0114252141699581	0.00827264522852407	1346	1346	0.16978636045927	0.549603750318167
KEGG60	ST	188	-0.00931298375342734	0.0067852662892703	1346	1346	0.17286697639663	0.55541185109481
KEGG63	ST	1290	-0.00590653942524766	0.00432434653918951	1346	1346	0.172754212208286	0.55541185109481
KEGG14	ST	6	-0.00901374335777575	0.00667628439371124	1346	1346	0.177517109650658	0.563710049327356
KEGG22	ST	6	-0.00909562783859879	0.00674382694838342	1346	1346	0.177925973045584	0.563710049327356
KEGG30	ST	6	-0.0090871555138647	0.0067388250387994	1346	1346	0.178013699787586	0.563710049327356
KEGG60	ST	5522	-0.0122336476900807	0.0090318494556609	1346	1346	0.177265937284519	0.563710049327356
KEGG60	ST	582	-0.00878470129088321	0.00645379842149042	1346	1346	0.175919427895619	0.563710049327356
KEGG63	ST	2990	-0.00861176728673112	0.00637221584409611	1346	1346	0.177087820731499	0.563710049327356
KEGG69	ST	1290	-0.00645195611944625	0.00477777720899717	1346	1346	0.177481428954246	0.563710049327356
KEGG11	ST	6	-0.00795329657472105	0.00590583385354876	1346	1346	0.178656920730784	0.564146564311976
KEGG28	ST	97	0.0102809318856778	0.00757826651055373	1346	1346	0.179906305985226	0.564146564311976
KEGG55	ST	109	-0.013357088591202	0.00991276241841934	1346	1346	0.179481332894505	0.564146564311976
KEGG68	ST	109	-0.0133566973583873	0.00991082266085526	1346	1346	0.179409310490897	0.564146564311976
KEGG74	ST	1290	-0.00584017869468819	0.0043481177401116	1346	1346	0.179984381466654	0.564146564311976
KEGG49	ST	5522	-0.0121509286849934	0.00908089192907976	1346	1346	0.182201877133761	0.567628924916718
KEGG6	ST	15	-0.00612083327628161	0.0045674160537438	1346	1346	0.182117145262078	0.567628924916718
KEGG6	ST	22	-0.0106080267687194	0.00791819557346734	1346	1346	0.181693881480767	0.567628924916718
KEGG65	ST	15	-0.00420065605017928	0.00315284319770208	1346	1346	0.182987650677594	0.567778214501648
KEGG80	ST	15	-0.00420097583946389	0.00315296111435711	1346	1346	0.182970693530002	0.567778214501648
KEGG23	ST	6	-0.00846947371104314	0.00635936516074841	1346	1346	0.183568012003162	0.568432938577195
KEGG57	ST	22	-0.0110741068958688	0.00833592661335755	1346	1346	0.184586888353687	0.5692970364255
KEGG64	ST	5522	0.0328694014040457	0.0247442889757093	1346	1346	0.184299731625518	0.5692970364255
KEGG23	ST	5522	-0.0121721682737165	0.00917911496622402	1346	1346	0.185303991981008	0.570085302429614
KEGG74	ST	2990	-0.00848269779056924	0.00640030752125549	1346	1346	0.185583324572603	0.570085302429614
KEGG106	ST	97	-0.020506172336443	0.01553046234166	1346	1346	0.186944437915089	0.570182677671096
KEGG26	ST	5	-0.0248225742789472	0.0187723283638125	1346	1346	0.186492230016327	0.570182677671096
KEGG35	ST	582	-0.00923393623449479	0.00696908552746265	1346	1346	0.186016021594113	0.570182677671096
KEGG52	ST	22	-0.0118492247056758	0.00896942641960454	1346	1346	0.187096980002536	0.570182677671096
KEGG21	ST	188	-0.00898002530113848	0.00681304981355562	1346	1346	0.190014376349036	0.577929101188075
KEGG125	ST	22	-0.0117199389144497	0.00898196477739129	1346	1346	0.192594095376861	0.579327832669235
KEGG48	ST	6	-0.0272735323005311	0.0209647076421582	1346	1346	0.193519296134802	0.579327832669235
KEGG55	ST	8	-0.00407797560382975	0.0031277975639014	1346	1346	0.192728370414222	0.579327832669235
KEGG56	ST	97	-0.0288201830231993	0.0220681011160402	1346	1346	0.191841075013824	0.579327832669235
KEGG6	ST	188	-0.00965460306917296	0.00737468989250456	1346	1346	0.193940818404287	0.579327832669235
KEGG65	ST	4603	0.00707823675636203	0.00544979443241778	1346	1346	0.194238571577209	0.579327832669235
KEGG68	ST	8	-0.00407727883636827	0.00312751599735235	1346	1346	0.192764421404186	0.579327832669235
KEGG7	ST	121	-0.0185592701561292	0.0142139394501569	1346	1346	0.193259881143995	0.579327832669235
KEGG80	ST	4603	0.00707881632118659	0.00544996679442592	1346	1346	0.194216169691329	0.579327832669235
KEGG95	ST	45	-0.0199721348209039	0.0153115064608453	1346	1346	0.192860189472034	0.579327832669235
KEGG16	ST	4603	0.0143715225022597	0.0110909132305651	1346	1346	0.195291915369526	0.581186791722854
KEGG23	ST	97	0.00766908833544998	0.00592661870006071	1346	1346	0.195994766019598	0.581186791722854
KEGG8	ST	39	-0.0116980192746927	0.00903327230186711	1346	1346	0.195774535510215	0.581186791722854
KEGG11	ST	8	-0.00546864311006979	0.00425927869583354	1346	1346	0.199758474387243	0.581458965325875
KEGG134	ST	39	-0.011734024972366	0.00911831115701662	1346	1346	0.198589498728508	0.581458965325875
KEGG21	ST	22	-0.00962511719373635	0.00749023404633713	1346	1346	0.199645530567716	0.581458965325875
KEGG36	ST	1290	-0.00819601212721505	0.00618843865419386	1346	1346	0.196727120518669	0.581458965325875
KEGG36	ST	39	-0.0115647836736881	0.00900074950054966	1346	1346	0.199281403280431	0.581458965325875
KEGG4	ST	121	-0.0180746534102237	0.0139928861860416	1346	1346	0.198074593772474	0.581458965325875
KEGG45	ST	109	-0.0125684758578407	0.00980538441761526	1346	1346	0.20024252866973	0.581458965325875
KEGG53	ST	121	-0.01867943699043	0.0144784569296713	1346	1346	0.198552013096118	0.581458965325875
KEGG58	ST	2990	0.0262683435705679	0.0204842002177473	1346	1346	0.200162325501975	0.581458965325875
KEGG60	ST	6	-0.00850527816715511	0.00661128807666209	1346	1346	0.198949721784712	0.581458965325875
KEGG62	ST	121	-0.0186790149844235	0.0144808517810926	1346	1346	0.198636062989505	0.581458965325875
KEGG11	ST	121	-0.0185097956865011	0.0144595358783454	1346	1346	0.202087741113037	0.58241556055813
KEGG15	ST	109	-0.0136814225157069	0.0106991012922944	1346	1346	0.201738635899914	0.58241556055813
KEGG46	ST	39	-0.0131466794526787	0.0102869788213373	1346	1346	0.201871316117502	0.58241556055813
KEGG6	ST	5522	-0.0129370351204575	0.010102820403088	1346	1346	0.202031837058787	0.58241556055813
KEGG84	ST	5	-0.00548786533311107	0.004259227317818	1346	1345	0.202464148732034	0.58241556055813
KEGG31	ST	121	0.94770027678506	0.747254011879516	1346	1058	0.206377800741973	0.589540864405437
KEGG35	ST	5522	-0.0126322066020367	0.0100080405122378	1346	1346	0.207622578627516	0.589540864405437
KEGG53	ST	22	-0.0101217919300035	0.00799331960536185	1346	1346	0.20720093465784	0.589540864405437
KEGG62	ST	22	-0.0101214054161194	0.00799473498343699	1346	1346	0.207298070885915	0.589540864405437
KEGG65	ST	45	0.00530143039981276	0.00419766538752922	1346	1346	0.206886509567396	0.589540864405437
KEGG7	ST	22	-0.0100201765723416	0.00789174232931623	1346	1346	0.205929190913826	0.589540864405437
KEGG80	ST	45	0.00530203485799724	0.00419789860667877	1346	1346	0.206859936295293	0.589540864405437
KEGG28	ST	39	-0.0120632110955085	0.00959509831616859	1346	1346	0.209152435016499	0.590962171140691
KEGG52	ST	582	-0.00986894569771393	0.00784529004990065	1346	1346	0.209275102840596	0.590962171140691
KEGG57	ST	582	-0.00910771656176336	0.0072410163160913	1346	1346	0.209237142730595	0.590962171140691
KEGG77	ST	39	-0.0146929086829479	0.011722652232077	1346	1346	0.21050726613565	0.593352898503234
KEGG86	ST	5	-0.00624720634877159	0.00492171473923675	1346	1346	0.211380448465796	0.594724881515284
KEGG52	ST	97	0.00890232522838686	0.00706850667709556	1346	1346	0.212408791326914	0.596490496802138
KEGG61	ST	6	-0.0077885164711897	0.00623903643623477	1346	1346	0.212783159677956	0.596490496802138
KEGG125	ST	582	-0.00974476781130367	0.00783518046945554	1346	1346	0.214505213261947	0.600224587654794
KEGG37	ST	1290	-0.00830943836470193	0.00650538370375015	1346	1346	0.215267536209039	0.60040363430524
KEGG66	ST	97	0.00774577585409811	0.00623703220223628	1346	1346	0.215349451680632	0.60040363430524
KEGG49	ST	6	-0.0077906609793132	0.00628658940983905	1346	1346	0.216140443793023	0.600441951223805
KEGG86	ST	1290	-0.00838321259516016	0.00628321950327804	1346	1346	0.216143496411948	0.600441951223805
KEGG11	ST	22	-0.00999895770953952	0.00807275203944983	1346	1346	0.217061332268126	0.601905207857019
KEGG17	ST	121	-0.0175450589185341	0.014243130867895	1346	1346	0.21853989154742	0.602255922702395
KEGG47	ST	2990	-0.0100791592575615	0.00817880581373888	1346	1346	0.218269325684519	0.602255922702395
KEGG51	ST	45	-0.0103278459720305	0.00839354880944186	1346	1346	0.218753125919843	0.602255922702395
KEGG6	ST	121	-0.0193781399341125	0.0157227954355896	1346	1346	0.218289064296683	0.602255922702395
KEGG31	ST	109	0.759428587340351	0.617249632849649	1346	1058	0.220186677055592	0.602966718840846
KEGG4	ST	22	-0.00958648319573067	0.00778159327442124	1346	1346	0.219474214437471	0.602966718840846
KEGG44	ST	6	-0.0102172892292482	0.00832098276225017	1346	1346	0.220055755331782	0.602966718840846
